url,status,error_message,title,perma_link
https://heliumtrades.com/media-bias/science.org,success,,Science.org Media Bias | Helium Trades,https://perma.cc/VZZ8-46J5
https://heliumtrades.com/media-bias/beaconjournal.com,success,,beaconjournal.com Media Bias | Helium Trades,https://perma.cc/WXF7-2B73
https://heliumtrades.com/media-bias/the-street,success,,The Street Media Bias | Helium Trades,https://perma.cc/FQ7T-T8XJ
https://heliumtrades.com/media-bias/reason,success,,Reason Media Bias | Helium Trades,https://perma.cc/KH93-AQ2W
https://heliumtrades.com/media-bias/u.today,success,,u.today Media Bias | Helium Trades,https://perma.cc/7W53-XHWT
https://heliumtrades.com/media-bias/bizjournals.com,success,,bizjournals.com Media Bias | Helium Trades,https://perma.cc/XD32-RW9P
https://heliumtrades.com/media-bias/justice.gov,success,,justice.gov Media Bias | Helium Trades,https://perma.cc/YZ89-D9PH
https://heliumtrades.com/media-bias/the-conversation,success,,The Conversation Media Bias | Helium Trades,https://perma.cc/AT3K-FM63
https://heliumtrades.com/media-bias/arab-news,success,,Arab News Media Bias | Helium Trades,https://perma.cc/EF2F-VZP8
https://heliumtrades.com/media-bias/science.org,success,,Science.org Media Bias | Helium Trades,https://perma.cc/VZZ8-46J5
https://heliumtrades.com/media-bias/beaconjournal.com,success,,beaconjournal.com Media Bias | Helium Trades,https://perma.cc/WXF7-2B73
https://heliumtrades.com/media-bias/the-street,success,,The Street Media Bias | Helium Trades,https://perma.cc/FQ7T-T8XJ
https://heliumtrades.com/media-bias/reason,success,,Reason Media Bias | Helium Trades,https://perma.cc/KH93-AQ2W
https://heliumtrades.com/media-bias/u.today,success,,u.today Media Bias | Helium Trades,https://perma.cc/7W53-XHWT
https://heliumtrades.com/media-bias/bizjournals.com,success,,bizjournals.com Media Bias | Helium Trades,https://perma.cc/XD32-RW9P
https://heliumtrades.com/media-bias/justice.gov,success,,justice.gov Media Bias | Helium Trades,https://perma.cc/YZ89-D9PH
https://heliumtrades.com/media-bias/the-conversation,success,,The Conversation Media Bias | Helium Trades,https://perma.cc/AT3K-FM63
https://heliumtrades.com/media-bias/arab-news,success,,Arab News Media Bias | Helium Trades,https://perma.cc/EF2F-VZP8
https://heliumtrades.com/media-bias/daily-sceptic,success,,Daily Sceptic Media Bias | Helium Trades,https://perma.cc/G58G-DZHE
https://heliumtrades.com/media-bias/daily-sceptic,success,,Daily Sceptic Media Bias | Helium Trades,https://perma.cc/9NWJ-BABQ
https://heliumtrades.com/media-bias/reviewjournal.com,success,,reviewjournal.com Media Bias | Helium Trades,https://perma.cc/4UBB-U8XL
https://heliumtrades.com/media-bias/sfchronicle.com,success,,sfchronicle.com Media Bias | Helium Trades,https://perma.cc/66RZ-LJCZ
https://heliumtrades.com/media-bias/daily-mail,success,,Daily Mail Media Bias | Helium Trades,https://perma.cc/XB24-MPDB
https://heliumtrades.com/media-bias/washington-times,success,,Washington Times Media Bias | Helium Trades,https://perma.cc/9U6Z-F7AY
https://heliumtrades.com/media-bias/epoch-times,success,,Epoch Times Media Bias | Helium Trades,https://perma.cc/G2UX-5MAR
https://heliumtrades.com/media-bias/outside-magazine,success,,Outside Magazine Media Bias | Helium Trades,https://perma.cc/6W2X-HKBV
https://heliumtrades.com/media-bias/hotcars.com,success,,hotcars.com Media Bias | Helium Trades,https://perma.cc/ET86-NFPG
https://heliumtrades.com/media-bias/forbes,success,,Forbes Media Bias | Helium Trades,https://perma.cc/NJA7-EUPF
https://heliumtrades.com/media-bias/broadwayworld.com,success,,broadwayworld.com Media Bias | Helium Trades,https://perma.cc/3FT3-NKN6
https://heliumtrades.com/media-bias/nj1015.com,success,,nj1015.com Media Bias | Helium Trades,https://perma.cc/NAU7-KZMB
https://heliumtrades.com/media-bias/nfl.com,success,,nfl.com Media Bias | Helium Trades,https://perma.cc/WN5T-UQK6
https://heliumtrades.com/media-bias/kitco.com,success,,kitco.com Media Bias | Helium Trades,https://perma.cc/A274-6RCX
https://heliumtrades.com/media-bias/slate,success,,Slate Media Bias | Helium Trades,https://perma.cc/C55T-3SC9
https://heliumtrades.com/media-bias/cointelegraph.com,success,,cointelegraph.com Media Bias | Helium Trades,https://perma.cc/9765-XAAZ
https://heliumtrades.com/media-bias/zerohedge-opinion,success,,ZeroHedge Opinion Media Bias | Helium Trades,https://perma.cc/NVK2-4SXG
https://heliumtrades.com/media-bias/sportskeeda.com,success,,sportskeeda.com Media Bias | Helium Trades,https://perma.cc/U7JV-NC9M
https://heliumtrades.com/media-bias/cbr.com,success,,cbr.com Media Bias | Helium Trades,https://perma.cc/3R5C-4L9U
https://heliumtrades.com/media-bias/theathletic.com,success,,theathletic.com Media Bias | Helium Trades,https://perma.cc/S972-L67Y
https://heliumtrades.com/media-bias/jacobin,success,,Jacobin Media Bias | Helium Trades,https://perma.cc/PQC2-R8NJ
https://heliumtrades.com/media-bias/sf-gate,success,,SF Gate Media Bias | Helium Trades,https://perma.cc/MHX2-NGHB
https://heliumtrades.com/media-bias/financial-times,success,,Financial Times Media Bias | Helium Trades,https://perma.cc/SR3A-4KLY
https://heliumtrades.com/media-bias/screenrant.com,success,,screenrant.com Media Bias | Helium Trades,https://perma.cc/CZS6-GCSU
https://heliumtrades.com/media-bias/the-independent,success,,The Independent Media Bias | Helium Trades,https://perma.cc/P3VV-K8ZY
https://heliumtrades.com/media-bias/clutchpoints.com,success,,clutchpoints.com Media Bias | Helium Trades,https://perma.cc/46XH-N7U6
https://heliumtrades.com/media-bias/south-china-morning-post,success,,South China Morning Post Media Bias | Helium Trades,https://perma.cc/R98Y-RMNB
https://heliumtrades.com/media-bias/startribune.com,success,,startribune.com Media Bias | Helium Trades,https://perma.cc/L78R-E5BN
https://heliumtrades.com/media-bias/hong-kong-free-press,success,,Hong Kong Free Press Media Bias | Helium Trades,https://perma.cc/J6LG-M8W2
https://heliumtrades.com/media-bias/the-wall-street-journal-(opinion),success,,The Wall Street Journal (Opinion) Media Bias | Helium Trades,https://perma.cc/W4ED-BMTA
https://heliumtrades.com/media-bias/foreign-policy,success,,Foreign Policy Media Bias | Helium Trades,https://perma.cc/F93G-FCUD
https://heliumtrades.com/media-bias/ny-daily-news,success,,NY Daily News Media Bias | Helium Trades,https://perma.cc/8C84-YH6N
https://heliumtrades.com/media-bias/fortune,success,,Fortune Media Bias | Helium Trades,https://perma.cc/45RN-P63M
https://heliumtrades.com/media-bias/washington-examiner,success,,Washington Examiner Media Bias | Helium Trades,https://perma.cc/GJ83-JFLZ
https://heliumtrades.com/media-bias/the-nation,success,,The Nation Media Bias | Helium Trades,https://perma.cc/TPL8-4LHE
https://heliumtrades.com/media-bias/tech-crunch,success,,Tech Crunch Media Bias | Helium Trades,https://perma.cc/2JQR-F4CF
https://heliumtrades.com/media-bias/the-hill-(opinion),success,,The Hill (Opinion) Media Bias | Helium Trades,https://perma.cc/8QTK-M4QU
https://heliumtrades.com/media-bias/brownstone,success,,Brownstone Media Bias | Helium Trades,https://perma.cc/5STA-8QDN
https://heliumtrades.com/media-bias/psychologytoday.com,success,,psychologytoday.com Media Bias | Helium Trades,https://perma.cc/A2MP-UQM4
https://heliumtrades.com/media-bias/insider,success,,Insider Media Bias | Helium Trades,https://perma.cc/9S82-BTJM
https://heliumtrades.com/media-bias/arstechnica.com,success,,arstechnica.com Media Bias | Helium Trades,https://perma.cc/8TQ6-MQRR
https://heliumtrades.com/media-bias/masslive.com,success,,masslive.com Media Bias | Helium Trades,https://perma.cc/E8GZ-UCW5
https://heliumtrades.com/media-bias/jsonline.com,success,,jsonline.com Media Bias | Helium Trades,https://perma.cc/R3RR-W7WT
https://heliumtrades.com/media-bias/american-thinker,success,,American Thinker Media Bias | Helium Trades,https://perma.cc/N8TJ-4EBQ
https://heliumtrades.com/media-bias/cleveland.com,success,,cleveland.com Media Bias | Helium Trades,https://perma.cc/UP6G-9N6K
https://heliumtrades.com/media-bias/vulture,success,,Vulture Media Bias | Helium Trades,https://perma.cc/FJ7F-BBWX
https://heliumtrades.com/media-bias/daily-signal,success,,Daily Signal Media Bias | Helium Trades,https://perma.cc/JX9R-5GRK
https://heliumtrades.com/media-bias/stltoday.com,success,,stltoday.com Media Bias | Helium Trades,https://perma.cc/FDK3-GMXF
https://heliumtrades.com/media-bias/express.co.uk,success,,express.co.uk Media Bias | Helium Trades,https://perma.cc/RX4E-MVNZ
https://heliumtrades.com/media-bias/national-review,success,,National Review Media Bias | Helium Trades,https://perma.cc/HX6P-LEES
https://heliumtrades.com/media-bias/jerusalem-post,success,,Jerusalem Post Media Bias | Helium Trades,https://perma.cc/8GRL-7XLD
https://heliumtrades.com/media-bias/timesofisrael.com,success,,timesofisrael.com Media Bias | Helium Trades,https://perma.cc/TFT5-CQ9M
https://heliumtrades.com/media-bias/vanity-fair,success,,Vanity Fair Media Bias | Helium Trades,https://perma.cc/3QEJ-X2SE
https://heliumtrades.com/media-bias/wion,success,,WION Media Bias | Helium Trades,https://perma.cc/J9VR-PVJ9
https://heliumtrades.com/media-bias/thesun.co.uk,success,,thesun.co.uk Media Bias | Helium Trades,https://perma.cc/6VCM-72KH
https://heliumtrades.com/media-bias/the-daily-beast,success,,The Daily Beast Media Bias | Helium Trades,https://perma.cc/Y838-4NY5
https://heliumtrades.com/media-bias/247sports.com,success,,247sports.com Media Bias | Helium Trades,https://perma.cc/LCA2-UF7M
https://heliumtrades.com/media-bias/coindesk.com,success,,coindesk.com Media Bias | Helium Trades,https://perma.cc/3975-4E3G
https://heliumtrades.com/media-bias/phys,success,,Phys Media Bias | Helium Trades,https://perma.cc/EPR6-Q4XX
https://heliumtrades.com/media-bias/weekly-standard,success,,Weekly Standard Media Bias | Helium Trades,https://perma.cc/8SSR-QN8J
https://heliumtrades.com/media-bias/ndtv.com,success,,ndtv.com Media Bias | Helium Trades,https://perma.cc/CRM2-DDGC
https://heliumtrades.com/media-bias/reuters,success,,Reuters Media Bias | Helium Trades,https://perma.cc/TN86-F8J6
https://heliumtrades.com/media-bias/coin-desk,success,,Coin Desk Media Bias | Helium Trades,https://perma.cc/NUZ9-P6G2
https://heliumtrades.com/media-bias/mlb.com,success,,mlb.com Media Bias | Helium Trades,https://perma.cc/8K9F-WLE4
https://heliumtrades.com/media-bias/washington-free-beacon,success,,Washington Free Beacon Media Bias | Helium Trades,https://perma.cc/24NE-KHA4
https://heliumtrades.com/media-bias/engadget,success,,Engadget Media Bias | Helium Trades,https://perma.cc/GA88-B2D2
https://heliumtrades.com/media-bias/nj.com,success,,nj.com Media Bias | Helium Trades,https://perma.cc/G4HH-KCHW
https://heliumtrades.com/media-bias/seattle-times,success,,Seattle Times Media Bias | Helium Trades,https://perma.cc/V2AS-E88S
https://heliumtrades.com/media-bias/nola.com,success,,nola.com Media Bias | Helium Trades,https://perma.cc/M6X8-KRRE
https://heliumtrades.com/media-bias/just-the-news,success,,Just the News Media Bias | Helium Trades,https://perma.cc/5C58-KEL2
https://heliumtrades.com/media-bias/bleacherreport.com,success,,bleacherreport.com Media Bias | Helium Trades,https://perma.cc/U8JL-KQDE
