url,status,error_message,title,perma_link
https://mediabiasfactcheck.com/wutv-buffalo-news-bias/,success,,WUTV - Buffalo News - Media Bias/Fact Check,https://perma.cc/32PD-G9G5
https://mediabiasfactcheck.com/wvah-charleston-news-bias/,success,,WVAH - Charleston News - Media Bias/Fact Check,https://perma.cc/PS4J-T433
https://mediabiasfactcheck.com/wvas-npr-montgomery-bias/,success,,WVAS - NPR - Montgomery - Media Bias/Fact Check,https://perma.cc/K462-5FG4
https://mediabiasfactcheck.com/charleston-gazette-mail/,success,,Charleston Gazette-Mail - Media Bias/Fact Check,https://perma.cc/6RH3-DEKN
https://mediabiasfactcheck.com/wvlt-8/,success,,WVLT 8 - Media Bias/Fact Check,https://perma.cc/HW3Q-7BDW
https://mediabiasfactcheck.com/west-virginia-public-broadcasting-bias/,success,,West Virginia Public Broadcasting - Media Bias/Fact Check,https://perma.cc/MEJ2-J7QL
https://mediabiasfactcheck.com/wvtm-birmingham-news-bias/,success,,WVTM - Birmingham News - Media Bias/Fact Check,https://perma.cc/6DSW-B8CU
https://mediabiasfactcheck.com/wvva-bluefield-news-bias/,success,,WVVA - Bluefield News - Media Bias/Fact Check,https://perma.cc/H8QX-C2B5
https://mediabiasfactcheck.com/wwlp-springfield-news-bias/,success,,WWLP - Springfield News - Media Bias/Fact Check,https://perma.cc/QX5R-HLAM
https://mediabiasfactcheck.com/wwl-new-orleans-news-bias/,success,,WWL - New Orleans News - Media Bias/Fact Check,https://perma.cc/2JLK-LZ7X
https://mediabiasfactcheck.com/kalamazoo-news-wwmt/,success,,Kalamazoo News - WWMT - Media Bias/Fact Check,https://perma.cc/ZDE9-LG6M
https://mediabiasfactcheck.com/wwny-watertown-bias/,success,,WWNY - Watertown - Media Bias/Fact Check,https://perma.cc/P9NY-YCRB
https://mediabiasfactcheck.com/abc-news-australia/,success,,ABC News Australia - Media Bias/Fact Check,https://perma.cc/43ZB-RZ3X
https://mediabiasfactcheck.com/activist-post/,success,,Activist Post - Media Bias/Fact Check,https://perma.cc/5RF3-4GZ5
https://mediabiasfactcheck.com/the-american-institute-of-physics/,success,,The American Institute of Physics - Media Bias/Fact Check,https://perma.cc/UX7Y-7XK5
https://mediabiasfactcheck.com/asian-news-international-ani/,success,,Asian News International (ANI) - Media Bias/Fact Check,https://perma.cc/5K5N-R63Q
https://mediabiasfactcheck.com/blacklisted-news/,success,,Blacklisted News - Media Bias/Fact Check,https://perma.cc/SP85-47BD
https://mediabiasfactcheck.com/the-blue-route/,success,,The Blue Route - Media Bias/Fact Check,https://perma.cc/2QDH-CSL4
https://mediabiasfactcheck.com/centers-disease-control-prevention-cdc/,success,,Centers for Disease Control and Prevention (CDC) - Media Bias/Fact Check,https://perma.cc/98LS-N2YA
https://mediabiasfactcheck.com/public-citizen/,success,,Public Citizen - Media Bias/Fact Check,https://perma.cc/D2MJ-3A5H
https://mediabiasfactcheck.com/cnn/,success,,CNN - Media Bias/Fact Check,https://perma.cc/648C-QTL6
https://mediabiasfactcheck.com/international-crisis-group/,success,,International Crisis Group - Media Bias/Fact Check,https://perma.cc/PE72-CJNP
https://mediabiasfactcheck.com/DailyO-bias-rating/,success,,DailyO - Media Bias/Fact Check,https://perma.cc/MPZ3-SXXV
https://mediabiasfactcheck.com/the-daily-telegraph-australia/,success,,The Daily Telegraph (Australia) - Media Bias/Fact Check,https://perma.cc/23DJ-PMDR
https://mediabiasfactcheck.com/david-icke/,success,,David Icke - Media Bias/Fact Check,https://perma.cc/ZJC3-NG4P
https://mediabiasfactcheck.com/filtered-search/?pg=47,success,,Filtered Search - Media Bias/Fact Check,https://perma.cc/8FLG-YY7E
https://mediabiasfactcheck.com/the-d-c-clothesline/,success,,The D.C. Clothesline - Media Bias/Fact Check,https://perma.cc/AF3Z-266Y
https://mediabiasfactcheck.com/the-federation-for-american-immigration-reform-fair/,success,,The Federation for American Immigration Reform (FAIR) - Media Bias/Fact Check,https://perma.cc/773N-S7JQ
https://mediabiasfactcheck.com/filtered-search/?pg=47,success,,Filtered Search - Media Bias/Fact Check,https://perma.cc/QBX9-5F5T
https://mediabiasfactcheck.com/the-greanville-post-bias-rating/,success,,The Greanville Post - Media Bias/Fact Check,https://perma.cc/S8SX-P5LP
https://mediabiasfactcheck.com/international-business-times/,success,,International Business Times - Media Bias/Fact Check,https://perma.cc/UPN3-YTJH
https://mediabiasfactcheck.com/international-center-for-research-on-women/,success,,International Center for Research on Women - Media Bias/Fact Check,https://perma.cc/GS8F-7S75
https://mediabiasfactcheck.com/irish-independent/,success,,Irish Independent - Media Bias/Fact Check,https://perma.cc/5KFA-RT4S
https://mediabiasfactcheck.com/infowars-alex-jones/,success,,Infowars-Alex Jones - Media Bias/Fact Check,https://perma.cc/V6UB-YCZU
https://mediabiasfactcheck.com/the-independent-review/,success,,The Independent Institute - Media Bias/Fact Check,https://perma.cc/VKD3-ZR4M
https://mediabiasfactcheck.com/infoscum/,success,,InfoScum - Media Bias/Fact Check,https://perma.cc/F9D9-DN7W
https://mediabiasfactcheck.com/intrepid-report/,success,,Intrepid Report - Media Bias/Fact Check,https://perma.cc/GH4K-CX59
https://mediabiasfactcheck.com/japan-today/,success,,Japan Today - Media Bias/Fact Check,https://perma.cc/GQ5M-DAZK
https://mediabiasfactcheck.com/journal-gazette-times-courier/,success,,Journal Gazette - Media Bias/Fact Check,https://perma.cc/UK9N-9UCB
https://mediabiasfactcheck.com/knight-foundation/,success,,Knight Foundation - Media Bias/Fact Check,https://perma.cc/ME8A-VUYZ
https://mediabiasfactcheck.com/lansing-state-journal/,success,,Lansing State Journal - Media Bias/Fact Check,https://perma.cc/EKZ4-ZMK3
https://mediabiasfactcheck.com/lawfare-blog/,success,,Lawfare Blog - Media Bias/Fact Check,https://perma.cc/V7FZ-PFYN
https://mediabiasfactcheck.com/le-gorafi/,success,,Le Gorafi - Media Bias/Fact Check,https://perma.cc/F5W6-C7M8
https://mediabiasfactcheck.com/london-free-press/,success,,London Free Press - Media Bias/Fact Check,https://perma.cc/UTG9-HYRP
https://mediabiasfactcheck.com/lifezette/,success,,LifeZette - Media Bias/Fact Check,https://perma.cc/8QZ6-2BQE
https://mediabiasfactcheck.com/laredo-morning-times-bias-credibility-rating/,success,,Laredo Morning Times - Media Bias/Fact Check,https://perma.cc/9Y5B-RTM6
https://mediabiasfactcheck.com/lucianne-com/,success,,mediabiasfactcheck.com,https://perma.cc/TQ39-76FM
https://mediabiasfactcheck.com/mackinac-center-for-public-policy/,success,,Mackinac Center for Public Policy - Media Bias/Fact Check,https://perma.cc/RVW7-JKD9
https://mediabiasfactcheck.com/the-macon-telegraph/,success,,The Macon Telegraph - Media Bias/Fact Check,https://perma.cc/Q562-ZA6U
https://mediabiasfactcheck.com/the-manila-times/,success,,The Manila Times - Media Bias/Fact Check,https://perma.cc/ZL5T-G8NQ
https://mediabiasfactcheck.com/middle-east-forum/,success,,Middle East Forum - Media Bias/Fact Check,https://perma.cc/W8BQ-G2BB
https://mediabiasfactcheck.com/middle-east-media-research-institute-memri/,success,,Middle East Media Research Institute (MEMRI) - Media Bias/Fact Check,https://perma.cc/V8CA-YTGW
https://mediabiasfactcheck.com/mother-nature-network/,success,,Mother Nature Network - Media Bias/Fact Check,https://perma.cc/23UY-R5TZ
https://mediabiasfactcheck.com/the-morning-star/,success,,The Morning Star - Media Bias/Fact Check,https://perma.cc/M5SN-8S3M
https://mediabiasfactcheck.com/nasa/,success,,NASA - Media Bias/Fact Check,https://perma.cc/4XCX-ESJ9
https://mediabiasfactcheck.com/national-review/,success,,National Review - Media Bias/Fact Check,https://perma.cc/XD5A-KA3S
https://mediabiasfactcheck.com/nation-of-change/,success,,Nation of Change - Media Bias/Fact Check,https://perma.cc/A52C-B56F
https://mediabiasfactcheck.com/national-conference-of-state-legislatures-ncsl/,success,,National Conference of State Legislatures (NCSL) - Media Bias/Fact Check,https://perma.cc/W9ZT-EVP4
https://mediabiasfactcheck.com/new-europe/,success,,New Europe - Media Bias/Fact Check,https://perma.cc/C762-NP75
https://mediabiasfactcheck.com/newsbud/,success,,Newsbud - Media Bias/Fact Check,https://perma.cc/D949-BTAY
https://mediabiasfactcheck.com/newshounds/,success,,NewsHounds - Media Bias/Fact Check,https://perma.cc/GB9L-8Z5G
https://mediabiasfactcheck.com/raleigh-news-observer/,success,,Raleigh News and Observer - Media Bias/Fact Check,https://perma.cc/4SXE-5QEN
https://mediabiasfactcheck.com/nextgov/,success,,NextGov - Media Bias/Fact Check,https://perma.cc/4RYY-RYYS
https://mediabiasfactcheck.com/nra-institute-for-legislative-action/,success,,NRA - Institute for Legislative Action - Media Bias/Fact Check,https://perma.cc/8AZF-H4QA
https://mediabiasfactcheck.com/new-york-times/,success,,New York Times - Media Bias/Fact Check,https://perma.cc/89YJ-8A85
https://mediabiasfactcheck.com/new-zealand-herald/,success,,New Zealand Herald - Media Bias/Fact Check,https://perma.cc/ES28-QHZC
https://mediabiasfactcheck.com/oath-keepers/,success,,Oath Keepers - Media Bias/Fact Check,https://perma.cc/Q5KU-Z2EW
https://mediabiasfactcheck.com/the-oklahoman/,success,,The Oklahoman - Media Bias/Fact Check,https://perma.cc/9RMC-EDD5
https://mediabiasfactcheck.com/opendemocracy/,success,,openDemocracy - Media Bias/Fact Check,https://perma.cc/QW5S-E5XB
https://mediabiasfactcheck.com/open-doors/,success,,Open Doors - Media Bias/Fact Check,https://perma.cc/RG9Q-6AB4
https://mediabiasfactcheck.com/orlando-sentinel/,success,,Orlando Sentinel - Media Bias/Fact Check,https://perma.cc/B8U8-5RNZ
https://mediabiasfactcheck.com/oyez-project/,success,,Oyez Project - Media Bias/Fact Check,https://perma.cc/4E8K-9WVD
https://mediabiasfactcheck.com/pacific-pundit/,success,,Pacific Pundit - Media Bias/Fact Check,https://perma.cc/E6A6-3PFD
https://mediabiasfactcheck.com/pacific-research-institute/,success,,Pacific Research Institute - Media Bias/Fact Check,https://perma.cc/U8QZ-72U4
https://mediabiasfactcheck.com/the-press-enterprise/,success,,The Press-Enterprise - Media Bias/Fact Check,https://perma.cc/DF3V-RM9G
https://mediabiasfactcheck.com/patriot-news-alerts/,success,,Patriot News Alerts - Media Bias/Fact Check,https://perma.cc/Y7FX-Z6S5
https://mediabiasfactcheck.com/peacock-panache/,success,,Peacock Panache - mediabiasfactcheck.com,https://perma.cc/J9V8-AC96
https://mediabiasfactcheck.com/pink-news/,success,,PinkNews - Media Bias/Fact Check,https://perma.cc/ZST7-EUEH
https://mediabiasfactcheck.com/pluralist/,success,,Pluralist - Media Bias/Fact Check,https://perma.cc/YNQ6-55UD
https://mediabiasfactcheck.com/politcalite-uk/,success,,Politcalite UK - Media Bias/Fact Check,https://perma.cc/49FT-95PU
https://mediabiasfactcheck.com/polygraph-info/,success,,Polygraph.info - Media Bias/Fact Check,https://perma.cc/3V5Y-6CQF
https://mediabiasfactcheck.com/prageru/,success,,PragerU - Media Bias/Fact Check,https://perma.cc/5XUB-QMCN
https://mediabiasfactcheck.com/popular-science/,success,,Popular Science - Media Bias/Fact Check,https://perma.cc/BCQ4-KN2W
https://mediabiasfactcheck.com/popular-mechanics/,success,,Popular Mechanics - Media Bias/Fact Check,https://perma.cc/VM7T-2WJG
https://mediabiasfactcheck.com/press-progress/,success,,Press Progress - Media Bias/Fact Check,https://perma.cc/N5B8-HYUM
https://mediabiasfactcheck.com/prison-planet/,success,,Prison Planet - Media Bias/Fact Check,https://perma.cc/L2NR-PWHM
https://mediabiasfactcheck.com/private-eye/,success,,Private Eye - Media Bias/Fact Check,https://perma.cc/CD6V-XCES
https://mediabiasfactcheck.com/prophecy-news-watch/,success,,Prophecy News Watch - Media Bias/Fact Check,https://perma.cc/C77E-ZNEQ
https://mediabiasfactcheck.com/prospect-magazine/,success,,Prospect Magazine - Media Bias/Fact Check,https://perma.cc/RN82-3GD5
https://mediabiasfactcheck.com/public-policy-polling-ppp/,success,,Public Policy Polling (PPP) - Media Bias/Fact Check,https://perma.cc/BWG4-4GHU
https://mediabiasfactcheck.com/puppet-string-news/,success,,Puppet String News - Media Bias/Fact Check,https://perma.cc/A2T9-86H6
https://mediabiasfactcheck.com/frontier-media-bias-credibility-rating/,success,,The Frontier - Media Bias/Fact Check,https://perma.cc/KTD7-TCA8
https://mediabiasfactcheck.com/real-clear-defense/,success,,RealClearDefense - Media Bias/Fact Check,https://perma.cc/9MCU-3VCF
https://mediabiasfactcheck.com/real-clear-investigations/,success,,Real Clear Investigations - Media Bias/Fact Check,https://perma.cc/TP5F-JSSJ
https://mediabiasfactcheck.com/real-clear-policy/,success,,Real Clear Policy - Media Bias/Fact Check,https://perma.cc/S99K-SKM9
https://mediabiasfactcheck.com/red-pepper/,success,,Red Pepper - Media Bias/Fact Check,https://perma.cc/HG48-QKKZ
https://mediabiasfactcheck.com/real-clear-policy/,success,,Real Clear Policy - Media Bias/Fact Check,https://perma.cc/K4BZ-PPFX
https://mediabiasfactcheck.com/reed-cooper-news/,success,,Reed Cooper News - Media Bias/Fact Check,https://perma.cc/ML3P-8C2S
https://mediabiasfactcheck.com/renew-america/,success,,Renew America - Media Bias/Fact Check,https://perma.cc/GDU7-5284
https://mediabiasfactcheck.com/republic-report/,success,,Republic Report - Media Bias/Fact Check,https://perma.cc/ZV5C-C4VS
https://mediabiasfactcheck.com/reveal-center-for-investigative-reporting/,success,,Reveal - Center for Investigative Reporting - Media Bias/Fact Check,https://perma.cc/M2EA-PQRK
https://mediabiasfactcheck.com/natural-resource-governance-institute/,success,,Natural Resource Governance Institute - Media Bias/Fact Check,https://perma.cc/NFW6-USL7
https://mediabiasfactcheck.com/reno-journal-gazette-left-center-bias-credible/,success,,Reno Gazette Journal - Media Bias/Fact Check,https://perma.cc/A35R-882Q
https://mediabiasfactcheck.com/sick-chirpse/,success,,Sick Chirpse - Media Bias/Fact Check,https://perma.cc/JC8F-TL22
https://mediabiasfactcheck.com/salt-lake-tribune/,success,,Salt Lake Tribune - Media Bias/Fact Check,https://perma.cc/GR6F-EDZ2
https://mediabiasfactcheck.com/sourcewatch/,success,,SourceWatch - Media Bias/Fact Check,https://perma.cc/U29W-NYZL
https://mediabiasfactcheck.com/space-com/,success,,Space.com - Media Bias/Fact Check,https://perma.cc/A22J-4S8J
https://mediabiasfactcheck.com/spiegel-online/,success,,Spiegel Online (Der Spiegel) - Media Bias/Fact Check,https://perma.cc/8VGJ-4PZ4
https://mediabiasfactcheck.com/standpoint-magazine/,success,,Standpoint Magazine - Media Bias/Fact Check,https://perma.cc/GGT2-APUD
https://mediabiasfactcheck.com/star-telegram/,success,,Fort Worth Star-Telegram - Media Bias/Fact Check,https://perma.cc/W9R4-53TG
https://mediabiasfactcheck.com/strategic-culture-foundation/,success,,Strategic Culture Foundation - Media Bias/Fact Check,https://perma.cc/7DR2-HCTY
https://mediabiasfactcheck.com/tasnim-news-agency/,success,,Tasnim News Agency - Media Bias/Fact Check,https://perma.cc/767W-V2YF
https://mediabiasfactcheck.com/tea-party-patriots/,success,,Tea Party Patriots - Media Bias/Fact Check,https://perma.cc/D2RQ-43ZM
https://mediabiasfactcheck.com/the-atlantic/,success,,The Atlantic - Media Bias/Fact Check,https://perma.cc/ZQC6-QPNF
https://mediabiasfactcheck.com/the-blaze/,success,,The Blaze - Media Bias/Fact Check,https://perma.cc/4MMJ-SEXC
https://mediabiasfactcheck.com/the-cipher-brief/,success,,The Cipher Brief - Media Bias/Fact Check,https://perma.cc/Q3NP-72WM
https://mediabiasfactcheck.com/the-college-fix/,success,,The College Fix - Media Bias/Fact Check,https://perma.cc/KD45-XUA9
https://mediabiasfactcheck.com/the-common-sense-show/,success,,The Common Sense Show - Media Bias/Fact Check,https://perma.cc/5VBE-P8CA
https://mediabiasfactcheck.com/the-conservative-nut/,success,,The Conservative Nut - Media Bias/Fact Check,https://perma.cc/UZT3-35W9
https://mediabiasfactcheck.com/the-daily-mash/,success,,The Daily Mash - Media Bias/Fact Check,https://perma.cc/E8DW-LHUC
https://mediabiasfactcheck.com/the-daily-sheeple/,success,,The Daily Sheeple - Media Bias/Fact Check,https://perma.cc/A59Y-TEB6
https://mediabiasfactcheck.com/the-fiscal-times/,success,,The Fiscal Times - Media Bias/Fact Check,https://perma.cc/7SFW-64BR
https://mediabiasfactcheck.com/dodo-bias-rating/,success,,The Dodo - Media Bias/Fact Check,https://perma.cc/K53V-TJUS
https://mediabiasfactcheck.com/the-guardian/,success,,The Guardian - Media Bias/Fact Check,https://perma.cc/UUJ5-UUL8
https://mediabiasfactcheck.com/the-liberty-eagle/,success,,The Liberty Eagle - Media Bias/Fact Check,https://perma.cc/JC2T-BM68
https://mediabiasfactcheck.com/the-london-economic/,success,,The London Economic - Media Bias/Fact Check,https://perma.cc/7UTP-2QJT
https://mediabiasfactcheck.com/the-mary-sue/,success,,The Mary Sue - Media Bias/Fact Check,https://perma.cc/TJ6C-Z9RM
https://mediabiasfactcheck.com/filtered-search/?pg=48,success,,Filtered Search - Media Bias/Fact Check,https://perma.cc/5G3V-TVGN
https://mediabiasfactcheck.com/the-post-email/,success,,The Post & Email - Media Bias/Fact Check,https://perma.cc/N54P-APWG
https://mediabiasfactcheck.com/the-new-civil-rights-movement/,success,,The New Civil Rights Movement - Media Bias/Fact Check,https://perma.cc/QQP8-AHVF
https://mediabiasfactcheck.com/the-religion-of-peace/,success,,The Religion of Peace - Media Bias/Fact Check,https://perma.cc/6HP9-CBD8
https://mediabiasfactcheck.com/the-times-of-london/,success,,The Times UK and The Sunday Times - Media Bias/Fact Check,https://perma.cc/PL48-VEEP
https://mediabiasfactcheck.com/times-news-pennsylvania/,success,,Times-News (Pennsylvania) - Media Bias/Fact Check,https://perma.cc/HHT6-WA9W
https://mediabiasfactcheck.com/red-river-valley-news/,success,,Red River Valley News - Media Bias/Fact Check,https://perma.cc/6YVE-K38J
https://mediabiasfactcheck.com/christian-broadcasting-network-cbn/,success,,Christian Broadcasting Network (CBN) - Media Bias/Fact Check,https://perma.cc/5ZTR-BYJX
https://mediabiasfactcheck.com/wxii-winston-salem-news-bias/,success,,WXII - Winston-Salem News - Media Bias/Fact Check,https://perma.cc/U4FW-7TTM
https://mediabiasfactcheck.com/wxow-la-crosse-news/,success,,WXOW - La Crosse News - Media Bias/Fact Check,https://perma.cc/5MQM-JFU4
https://mediabiasfactcheck.com/wyandotte-times-bias/,success,,Wyandotte Times - Media Bias/Fact Check,https://perma.cc/NLG2-YFQP
https://mediabiasfactcheck.com/wxyz-detriot-news-bias/,success,,WXYZ - Detriot News - Media Bias/Fact Check,https://perma.cc/L3G9-4BZ3
https://mediabiasfactcheck.com/gazeta-wyborcza-bias/,success,,Gazeta Wyborcza - Media Bias/Fact Check,https://perma.cc/M5P9-LQHQ
https://mediabiasfactcheck.com/wyff-greenville-news-bias/,success,,WYFF - Greenville News - Media Bias/Fact Check,https://perma.cc/AWT3-SV4R
https://mediabiasfactcheck.com/wymt-eastern-kentucky-news-bias/,success,,WYMT - Eastern Kentucky News - Media Bias/Fact Check,https://perma.cc/PP5E-U6V8
https://mediabiasfactcheck.com/kcwy-casper-news-bias/,success,,KCWY - Casper News - Media Bias/Fact Check,https://perma.cc/4Q7R-SNM5
https://mediabiasfactcheck.com/kgwn-wyoming-news-now/,success,,KGWN - Wyoming News Now - Media Bias/Fact Check,https://perma.cc/N3EG-XBJV
https://mediabiasfactcheck.com/wytv-youngstown-ohio-news-bias/,success,,WYTV - Youngstown Ohio News - Media Bias/Fact Check,https://perma.cc/9NP9-JQH7
https://mediabiasfactcheck.com/wzmq-marquette-news-bias/,success,,WZMQ - Marquette News - Media Bias/Fact Check,https://perma.cc/M2Z3-SXCH
https://mediabiasfactcheck.com/wzzm-grand-rapids-news-bias/,success,,WZZM - Grand Rapids News - Media Bias/Fact Check,https://perma.cc/8J94-LL7E
https://mediabiasfactcheck.com/x22-report/,success,,X22 Report - Media Bias/Fact Check,https://perma.cc/R2D5-RBEV
https://mediabiasfactcheck.com/xenia-gazette-bias/,success,,Xenia Gazette - Media Bias/Fact Check,https://perma.cc/M3ZZ-LEE7
https://mediabiasfactcheck.com/xinhua-news-agency/,success,,Xinhua News Agency - Media Bias/Fact Check,https://perma.cc/LZ7N-7BFM
https://mediabiasfactcheck.com/kapp-yakima-news-bias/,success,,KAPP - Yakima News - Media Bias/Fact Check,https://perma.cc/N33E-TZET
https://mediabiasfactcheck.com/young-americas-foundation-yaf/,success,,Young America's Foundation (YAF) - Media Bias/Fact Check,https://perma.cc/SJF5-ZSUG
https://mediabiasfactcheck.com/kvew-kennewick-news/,success,,KVEW - Kennewick News - Media Bias/Fact Check,https://perma.cc/EMT2-PJ6G
https://mediabiasfactcheck.com/yaleglobal-online-bias-credibility-rating/,success,,YaleGlobal Online - Media Bias/Fact Check,https://perma.cc/3563-M87T
https://mediabiasfactcheck.com/yankee-institute-bias-rating/,success,,Yankee Institute for Public Policy - Media Bias/Fact Check,https://perma.cc/543N-8HV7
https://mediabiasfactcheck.com/young-americans-for-liberty-bias/,success,,Young Americans for Liberty - Media Bias/Fact Check,https://perma.cc/A6SK-T3VD
https://mediabiasfactcheck.com/yavapai-news/,success,,Yavapai News - Media Bias/Fact Check,https://perma.cc/TSU8-UE2J
https://mediabiasfactcheck.com/yourcontent/,success,,YourContent - Media Bias/Fact Check,https://perma.cc/8BJX-JERY
https://mediabiasfactcheck.com/york-daily-record/,success,,York Daily Record - Media Bias/Fact Check,https://perma.cc/MZ4D-VHVB
https://mediabiasfactcheck.com/yellowhammer-news/,success,,YellowHammer News - Media Bias/Fact Check,https://perma.cc/G4YJ-T2SJ
https://mediabiasfactcheck.com/yellowhammer-times/,success,,Yellowhammer Times - Media Bias/Fact Check,https://perma.cc/D65J-5R8B
https://mediabiasfactcheck.com/yes-magazine/,success,,Yes Magazine - Media Bias/Fact Check,https://perma.cc/6VXG-QFC4
https://mediabiasfactcheck.com/york-dispatch/,success,,York Dispatch - Media Bias/Fact Check,https://perma.cc/NQB9-79ZP
https://mediabiasfactcheck.com/yle-news-yle-fi/,success,,YLE News (Yle.fi ) - Media Bias/Fact Check,https://perma.cc/7XYR-Q8W9
https://mediabiasfactcheck.com/ynetnews/,success,,YnetNews - Media Bias/Fact Check,https://perma.cc/ECF5-CHTK
https://mediabiasfactcheck.com/the-yomiuri-shimbun/,success,,The Yomiuri Shimbun - Media Bias/Fact Check,https://perma.cc/3BH5-BXCL
https://mediabiasfactcheck.com/york-news-times-bias/,success,,York News-Times - Media Bias/Fact Check,https://perma.cc/UXJ4-J6SC
https://mediabiasfactcheck.com/georgina-advocate-bias/,success,,Georgina Advocate - Media Bias/Fact Check,https://perma.cc/K4WN-NBSL
https://mediabiasfactcheck.com/aurora-banner-bias/,success,,Aurora Banner - Media Bias/Fact Check,https://perma.cc/63DZ-MFMK
https://mediabiasfactcheck.com/markham-economist-sun-bias/,success,,Markham Economist & Sun - Media Bias/Fact Check,https://perma.cc/V7NL-4JVU
https://mediabiasfactcheck.com/newmarket-era-bias/,success,,Newmarket Era - Media Bias/Fact Check,https://perma.cc/KY4L-FBHW
https://mediabiasfactcheck.com/al-youm-al-sabea-youm7-bias/,success,,Al Youm Al Sabea (Youm7) - Media Bias/Fact Check,https://perma.cc/7VZB-38VX
https://mediabiasfactcheck.com/kgpe-fresno-news-bias/,success,,KGPE - Fresno News - Media Bias/Fact Check,https://perma.cc/V247-EF6W
https://mediabiasfactcheck.com/ksee-fresno-news-bias/,success,,KSEE - Fresno News - Media Bias/Fact Check,https://perma.cc/M7RT-SCDD
https://mediabiasfactcheck.com/yournews-bias/,success,,YourNews - Media Bias/Fact Check,https://perma.cc/N9LV-U9SB
https://mediabiasfactcheck.com/newsnet-yournewsnet-com/,success,,NewsNet (YourNewsNet.com) - Media Bias/Fact Check,https://perma.cc/L7FE-VBRV
https://mediabiasfactcheck.com/east-county-observer-bias/,success,,East County Observer - Media Bias/Fact Check,https://perma.cc/2M5X-E2U8
https://mediabiasfactcheck.com/longboat-observer-bias/,success,,Longboat Observer - Media Bias/Fact Check,https://perma.cc/3WCZ-TT6N
https://mediabiasfactcheck.com/sarasota-observer-bias/,success,,Sarasota Observer - Media Bias/Fact Check,https://perma.cc/QMY8-SQA5
https://mediabiasfactcheck.com/port-charlotte-sun-bias/,success,,Port Charlotte Sun - Media Bias/Fact Check,https://perma.cc/BH5L-8PR3
https://mediabiasfactcheck.com/north-port-sun/,success,,North Port Sun - Media Bias/Fact Check,https://perma.cc/4RM5-4HL2
https://mediabiasfactcheck.com/englewood-sun-bias/,success,,Englewood Sun - Media Bias/Fact Check,https://perma.cc/RMP9-3CRE
